# timestamp, linear_acceleration.x, linear_acceleration.y, linear_acceleration.z, angular_velocity.x, angular_velocity.y, angular_velocity.z
3.276502444400000513e+01,6.200000047683715820e-01,7.829999923706054688e-01,-1.181900024414062500e+01,8.999999612569808960e-03,-7.000000216066837311e-03,-7.000000216066837311e-03
3.277368103599999927e+01,6.200000047683715820e-01,7.829999923706054688e-01,-1.181900024414062500e+01,8.999999612569808960e-03,-7.000000216066837311e-03,-7.000000216066837311e-03
3.278495694400000104e+01,-1.324000000953674316e+00,8.640000224113464355e-01,-1.325100040435791016e+01,8.999999612569808960e-03,3.799999877810478210e-02,8.900000154972076416e-02
3.279631605500000546e+01,-1.324000000953674316e+00,8.640000224113464355e-01,-1.325100040435791016e+01,8.999999612569808960e-03,3.799999877810478210e-02,8.900000154972076416e-02
3.280526766599999888e+01,1.539999961853027344e+00,6.499999761581420898e-02,-1.435700035095214844e+01,1.499999966472387314e-02,2.800000086426734924e-02,3.299999982118606567e-02
3.281567940700000463e+01,1.539999961853027344e+00,6.499999761581420898e-02,-1.435700035095214844e+01,1.499999966472387314e-02,2.800000086426734924e-02,3.299999982118606567e-02
3.282407483300000450e+01,6.919999718666076660e-01,5.720000267028808594e-01,-1.214500045776367188e+01,2.300000004470348358e-02,-3.500000014901161194e-02,-1.400000043213367462e-02
3.283574864799999915e+01,6.919999718666076660e-01,5.720000267028808594e-01,-1.214500045776367188e+01,2.300000004470348358e-02,-3.500000014901161194e-02,-1.400000043213367462e-02
3.284364464800000150e+01,5.630000233650207520e-01,2.099999971687793732e-02,-1.073700046539306641e+01,-1.000000047497451305e-03,-4.000000189989805222e-03,1.499999966472387314e-02
3.285565444400000246e+01,5.630000233650207520e-01,2.099999971687793732e-02,-1.073700046539306641e+01,-1.000000047497451305e-03,-4.000000189989805222e-03,1.499999966472387314e-02
3.286356651799999895e+01,1.592000007629394531e+00,-1.030000001192092896e-01,-1.234599971771240234e+01,1.300000026822090149e-02,-1.700000092387199402e-02,1.200000010430812836e-02
3.287447811000000542e+01,1.592000007629394531e+00,-1.030000001192092896e-01,-1.234599971771240234e+01,1.300000026822090149e-02,-1.700000092387199402e-02,1.200000010430812836e-02
3.288351846200000494e+01,6.110000014305114746e-01,-1.169999986886978149e-01,-1.297799968719482422e+01,2.600000053644180298e-02,-8.699999749660491943e-02,-1.400000043213367462e-02
3.289416490700000395e+01,6.110000014305114746e-01,-1.169999986886978149e-01,-1.297799968719482422e+01,2.600000053644180298e-02,-8.699999749660491943e-02,-1.400000043213367462e-02
3.290653036999999870e+01,-1.343000054359436035e+00,3.519999980926513672e-01,-3.822000026702880859e+00,1.799999922513961792e-02,-7.599999755620956421e-02,-1.499999966472387314e-02
3.291377170300000188e+01,-1.123000025749206543e+00,4.090000092983245850e-01,-1.053100013732910156e+01,3.799999877810478210e-02,-3.799999877810478210e-02,2.000000094994902611e-03
3.292427205500000298e+01,-1.123000025749206543e+00,4.090000092983245850e-01,-1.053100013732910156e+01,3.799999877810478210e-02,-3.799999877810478210e-02,2.000000094994902611e-03
3.293354296200000420e+01,-1.123000025749206543e+00,4.090000092983245850e-01,-1.053100013732910156e+01,3.799999877810478210e-02,-3.799999877810478210e-02,2.000000094994902611e-03
3.294429744400000004e+01,-2.700000107288360596e-01,-6.110000014305114746e-01,-1.092399978637695312e+01,6.000000052154064178e-03,2.000000094994902611e-03,-3.700000047683715820e-02
3.295581042500000279e+01,-2.700000107288360596e-01,-6.110000014305114746e-01,-1.092399978637695312e+01,6.000000052154064178e-03,2.000000094994902611e-03,-3.700000047683715820e-02
3.296460718400000189e+01,7.900000363588333130e-02,-6.110000014305114746e-01,-9.114000320434570312e+00,1.300000026822090149e-02,-2.800000086426734924e-02,3.000000026077032089e-03
3.297398961000000384e+01,1.080000042915344238e+00,-7.300000190734863281e-01,-1.071300029754638672e+01,7.000000216066837311e-03,2.800000086426734924e-02,3.099999949336051941e-02
3.298631887000000518e+01,1.080000042915344238e+00,-7.300000190734863281e-01,-1.071300029754638672e+01,7.000000216066837311e-03,2.800000086426734924e-02,3.099999949336051941e-02
3.299443664700000056e+01,1.080000042915344238e+00,-7.300000190734863281e-01,-1.071300029754638672e+01,7.000000216066837311e-03,2.800000086426734924e-02,3.099999949336051941e-02
3.300682955500000304e+01,4.670000076293945312e-01,2.509999871253967285e-01,-9.826999664306640625e+00,-1.700000092387199402e-02,-2.000000094994902611e-03,4.800000041723251343e-02
3.301619153600000089e+01,4.480000138282775879e-01,2.099999971687793732e-02,-1.326500034332275391e+01,-5.799999833106994629e-02,2.500000037252902985e-02,-7.699999958276748657e-02
3.302352051800000510e+01,4.480000138282775879e-01,2.099999971687793732e-02,-1.326500034332275391e+01,-5.799999833106994629e-02,2.500000037252902985e-02,-7.699999958276748657e-02
3.303477137000000141e+01,4.480000138282775879e-01,2.099999971687793732e-02,-1.326500034332275391e+01,-5.799999833106994629e-02,2.500000037252902985e-02,-7.699999958276748657e-02
3.304418003600000020e+01,4.480000138282775879e-01,2.099999971687793732e-02,-1.326500034332275391e+01,-5.799999833106994629e-02,2.500000037252902985e-02,-7.699999958276748657e-02
3.305392279600000194e+01,4.480000138282775879e-01,2.099999971687793732e-02,-1.326500034332275391e+01,-5.799999833106994629e-02,2.500000037252902985e-02,-7.699999958276748657e-02
3.306377325800000477e+01,1.141999959945678711e+00,9.890000224113464355e-01,-1.159399986267089844e+01,-7.000000216066837311e-03,7.000000216066837311e-03,-3.799999877810478210e-02
3.307367096200000134e+01,1.141999959945678711e+00,9.890000224113464355e-01,-1.159399986267089844e+01,-7.000000216066837311e-03,7.000000216066837311e-03,-3.799999877810478210e-02
3.308405101800000381e+01,4.600000008940696716e-02,1.246999979019165039e+00,-1.196800041198730469e+01,-4.999999888241291046e-03,9.999999776482582092e-03,-1.600000075995922089e-02
3.309414209200000556e+01,4.600000008940696716e-02,1.246999979019165039e+00,-1.196800041198730469e+01,-4.999999888241291046e-03,9.999999776482582092e-03,-1.600000075995922089e-02
3.310395364700000442e+01,5.730000138282775879e-01,-1.650000065565109253e-01,-1.183300018310546875e+01,-1.799999922513961792e-02,-1.899999938905239105e-02,-8.000000379979610443e-03
3.311379068400000136e+01,5.730000138282775879e-01,-1.650000065565109253e-01,-1.183300018310546875e+01,-1.799999922513961792e-02,-1.899999938905239105e-02,-8.000000379979610443e-03
3.312404514700000391e+01,-5.676000118255615234e+00,-1.459999978542327881e-01,-1.101000022888183594e+01,2.300000004470348358e-02,-3.500000014901161194e-02,3.799999877810478210e-02
3.313386694400000465e+01,-5.676000118255615234e+00,-1.459999978542327881e-01,-1.101000022888183594e+01,2.300000004470348358e-02,-3.500000014901161194e-02,3.799999877810478210e-02
3.314409592500000201e+01,-5.676000118255615234e+00,-1.459999978542327881e-01,-1.101000022888183594e+01,2.300000004470348358e-02,-3.500000014901161194e-02,3.799999877810478210e-02
3.315364766600000479e+01,-5.676000118255615234e+00,-1.459999978542327881e-01,-1.101000022888183594e+01,2.300000004470348358e-02,-3.500000014901161194e-02,3.799999877810478210e-02
3.316387727700000454e+01,7.000000029802322388e-02,-4.140000045299530029e-01,-1.282499980926513672e+01,4.999999888241291046e-03,1.129999980330467224e-01,-3.560000061988830566e-01
3.317369540700000385e+01,7.000000029802322388e-02,-4.140000045299530029e-01,-1.282499980926513672e+01,4.999999888241291046e-03,1.129999980330467224e-01,-3.560000061988830566e-01
3.318634385100000372e+01,-1.878999948501586914e+00,7.160000205039978027e-01,-1.460099983215332031e+01,4.999999888241291046e-03,-1.200000010430812836e-02,-2.739999890327453613e-01
3.319449981400000382e+01,-1.878999948501586914e+00,7.160000205039978027e-01,-1.460099983215332031e+01,4.999999888241291046e-03,-1.200000010430812836e-02,-2.739999890327453613e-01
3.320684409200000431e+01,5.680000185966491699e-01,2.660000026226043701e-01,-9.592000007629394531e+00,3.500000014901161194e-02,3.299999982118606567e-02,-2.840000092983245850e-01
3.321380449900000542e+01,5.680000185966491699e-01,2.660000026226043701e-01,-9.592000007629394531e+00,3.500000014901161194e-02,3.299999982118606567e-02,-2.840000092983245850e-01
3.322486509200000171e+01,5.389999747276306152e-01,-1.118000030517578125e+00,-8.659000396728515625e+00,-3.099999949336051941e-02,1.169999986886978149e-01,-1.940000057220458984e-01
3.323413629499999900e+01,5.389999747276306152e-01,-1.118000030517578125e+00,-8.659000396728515625e+00,-3.099999949336051941e-02,1.169999986886978149e-01,-1.940000057220458984e-01
3.324471657300000516e+01,1.369999945163726807e-01,2.660000026226043701e-01,-8.185000419616699219e+00,-1.799999922513961792e-02,-5.999999865889549255e-02,1.089999973773956299e-01
3.325383359199999944e+01,1.369999945163726807e-01,2.660000026226043701e-01,-8.185000419616699219e+00,-1.799999922513961792e-02,-5.999999865889549255e-02,1.089999973773956299e-01
3.326646011000000414e+01,1.003000020980834961e+00,-1.080000042915344238e+00,-1.230700016021728516e+01,-1.200000010430812836e-02,-2.400000020861625671e-02,7.500000298023223877e-02
3.327352764700000165e+01,1.003000020980834961e+00,-1.080000042915344238e+00,-1.230700016021728516e+01,-1.200000010430812836e-02,-2.400000020861625671e-02,7.500000298023223877e-02
3.328502498099999940e+01,-1.639999985694885254e+00,1.717000007629394531e+00,-8.366999626159667969e+00,1.700000092387199402e-02,-6.199999898672103882e-02,9.399999678134918213e-02
3.329382296200000013e+01,-1.639999985694885254e+00,1.717000007629394531e+00,-8.366999626159667969e+00,1.700000092387199402e-02,-6.199999898672103882e-02,9.399999678134918213e-02
3.330407514699999894e+01,-1.639999985694885254e+00,1.717000007629394531e+00,-8.366999626159667969e+00,1.700000092387199402e-02,-6.199999898672103882e-02,9.399999678134918213e-02
3.331376511000000562e+01,-1.639999985694885254e+00,1.717000007629394531e+00,-8.366999626159667969e+00,1.700000092387199402e-02,-6.199999898672103882e-02,9.399999678134918213e-02
3.332349670300000355e+01,9.319999814033508301e-01,-3.224999904632568359e+00,-5.795000076293945312e+00,1.200000010430812836e-02,-8.000000379979610443e-03,-1.689999997615814209e-01
3.333366707300000087e+01,9.319999814033508301e-01,-3.224999904632568359e+00,-5.795000076293945312e+00,1.200000010430812836e-02,-8.000000379979610443e-03,-1.689999997615814209e-01
3.334370511000000192e+01,1.700000017881393433e-01,9.700000286102294922e-01,-1.233100032806396484e+01,7.000000216066837311e-03,1.799999922513961792e-02,-7.199999690055847168e-02
3.335726605500000375e+01,1.700000017881393433e-01,9.700000286102294922e-01,-1.233100032806396484e+01,7.000000216066837311e-03,1.799999922513961792e-02,-7.199999690055847168e-02
3.336464535100000006e+01,6.779999732971191406e-01,-5.820000171661376953e-01,-1.105799961090087891e+01,3.000000026077032089e-03,-2.199999988079071045e-02,-1.350000053644180298e-01
3.337388231399999938e+01,6.779999732971191406e-01,-5.820000171661376953e-01,-1.105799961090087891e+01,3.000000026077032089e-03,-2.199999988079071045e-02,-1.350000053644180298e-01
3.338461870300000101e+01,1.309999942779541016e+00,1.080000042915344238e+00,-9.741000175476074219e+00,1.099999994039535522e-02,-3.000000026077032089e-03,1.089999973773956299e-01
3.339960444300000120e+01,1.309999942779541016e+00,1.080000042915344238e+00,-9.741000175476074219e+00,1.099999994039535522e-02,-3.000000026077032089e-03,1.089999973773956299e-01
3.340361211000000452e+01,-4.670000076293945312e-01,9.649999737739562988e-01,-6.086999893188476562e+00,2.800000086426734924e-02,-4.500000178813934326e-02,9.099999815225601196e-02
3.341833559200000536e+01,-4.670000076293945312e-01,9.649999737739562988e-01,-6.086999893188476562e+00,2.800000086426734924e-02,-4.500000178813934326e-02,9.099999815225601196e-02
3.342541440600000158e+01,3.140000104904174805e-01,-7.000000216066837311e-03,-6.609000205993652344e+00,7.000000216066837311e-03,-3.200000151991844177e-02,1.300000026822090149e-02
3.343804557300000369e+01,3.140000104904174805e-01,-7.000000216066837311e-03,-6.609000205993652344e+00,7.000000216066837311e-03,-3.200000151991844177e-02,1.300000026822090149e-02
3.344380959200000092e+01,1.003000020980834961e+00,-5.479999780654907227e-01,-9.984999656677246094e+00,6.000000052154064178e-03,7.500000298023223877e-02,6.400000303983688354e-02
3.345417407300000434e+01,1.003000020980834961e+00,-5.479999780654907227e-01,-9.984999656677246094e+00,6.000000052154064178e-03,7.500000298023223877e-02,6.400000303983688354e-02
3.346487525799999929e+01,1.003000020980834961e+00,-5.479999780654907227e-01,-9.984999656677246094e+00,6.000000052154064178e-03,7.500000298023223877e-02,6.400000303983688354e-02
3.347351035100000161e+01,1.003000020980834961e+00,-5.479999780654907227e-01,-9.984999656677246094e+00,6.000000052154064178e-03,7.500000298023223877e-02,6.400000303983688354e-02
3.348510542500000042e+01,7.540000081062316895e-01,-1.233000040054321289e+00,-1.146500015258789062e+01,-1.700000092387199402e-02,5.299999937415122986e-02,-1.099999994039535522e-01
3.349368781400000472e+01,7.979999780654907227e-01,3.330000042915344238e-01,-8.156000137329101562e+00,-3.200000151991844177e-02,3.799999877810478210e-02,-3.200000151991844177e-02
3.350401555500000228e+01,7.979999780654907227e-01,3.330000042915344238e-01,-8.156000137329101562e+00,-3.200000151991844177e-02,3.799999877810478210e-02,-3.200000151991844177e-02
3.351412411000000446e+01,7.979999780654907227e-01,3.330000042915344238e-01,-8.156000137329101562e+00,-3.200000151991844177e-02,3.799999877810478210e-02,-3.200000151991844177e-02
3.352342792500000002e+01,6.830000281333923340e-01,-1.410000026226043701e-01,-1.136900043487548828e+01,-1.899999938905239105e-02,-5.799999833106994629e-02,-4.500000178813934326e-02
3.353355714700000334e+01,6.830000281333923340e-01,-1.410000026226043701e-01,-1.136900043487548828e+01,-1.899999938905239105e-02,-5.799999833106994629e-02,-4.500000178813934326e-02
3.354361209200000360e+01,6.779999732971191406e-01,-3.379999995231628418e-01,-1.046899986267089844e+01,-2.199999988079071045e-02,3.099999949336051941e-02,4.199999943375587463e-02
3.355529098000000232e+01,6.779999732971191406e-01,-3.379999995231628418e-01,-1.046899986267089844e+01,-2.199999988079071045e-02,3.099999949336051941e-02,4.199999943375587463e-02
3.356420051700000329e+01,6.250000000000000000e-01,3.899999856948852539e-01,-1.100500011444091797e+01,4.999999888241291046e-03,-1.700000092387199402e-02,1.030000001192092896e-01
3.357458723999999961e+01,6.250000000000000000e-01,3.899999856948852539e-01,-1.100500011444091797e+01,4.999999888241291046e-03,-1.700000092387199402e-02,1.030000001192092896e-01
3.358360661000000391e+01,2.090000063180923462e-01,1.700000092387199402e-02,-1.071300029754638672e+01,2.300000004470348358e-02,-6.899999827146530151e-02,-5.700000002980232239e-02
3.359562264699999901e+01,2.090000063180923462e-01,1.700000092387199402e-02,-1.071300029754638672e+01,2.300000004470348358e-02,-6.899999827146530151e-02,-5.700000002980232239e-02
3.360920864700000266e+01,7.350000143051147461e-01,-6.629999876022338867e-01,-9.864999771118164062e+00,2.199999988079071045e-02,2.999999932944774628e-02,-1.700000092387199402e-02
3.361578922100000000e+01,7.350000143051147461e-01,-6.629999876022338867e-01,-9.864999771118164062e+00,2.199999988079071045e-02,2.999999932944774628e-02,-1.700000092387199402e-02
3.362573331400000143e+01,1.509999930858612061e-01,4.480000138282775879e-01,-9.468000411987304688e+00,1.000000047497451305e-03,8.999999612569808960e-03,-3.000000026077032089e-03
3.363380285099999867e+01,1.509999930858612061e-01,4.480000138282775879e-01,-9.468000411987304688e+00,1.000000047497451305e-03,8.999999612569808960e-03,-3.000000026077032089e-03
3.364393279500000489e+01,4.339999854564666748e-01,7.059999704360961914e-01,-1.009000015258789062e+01,-1.000000047497451305e-03,-3.999999910593032837e-02,-4.999999888241291046e-03
3.365552888799999920e+01,4.339999854564666748e-01,7.059999704360961914e-01,-1.009000015258789062e+01,-1.000000047497451305e-03,-3.999999910593032837e-02,-4.999999888241291046e-03
3.366495701699999898e+01,1.281000018119812012e+00,-4.289999902248382568e-01,-9.975999832153320312e+00,-2.199999988079071045e-02,4.699999839067459106e-02,1.499999966472387314e-02
3.367350386900000103e+01,1.281000018119812012e+00,-4.289999902248382568e-01,-9.975999832153320312e+00,-2.199999988079071045e-02,4.699999839067459106e-02,1.499999966472387314e-02
3.739498210800000066e+01,8.900000154972076416e-02,5.499999970197677612e-02,-9.539999961853027344e+00,1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.740385083000000321e+01,8.900000154972076416e-02,5.499999970197677612e-02,-9.539999961853027344e+00,1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.741618357100000480e+01,1.220000013709068298e-01,1.030000001192092896e-01,-9.736000061035156250e+00,2.000000094994902611e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.742389223700000400e+01,1.220000013709068298e-01,1.030000001192092896e-01,-9.736000061035156250e+00,2.000000094994902611e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.743381064500000122e+01,1.220000013709068298e-01,1.030000001192092896e-01,-9.736000061035156250e+00,2.000000094994902611e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.744373953400000232e+01,1.129999980330467224e-01,1.700000092387199402e-02,-9.774000167846679688e+00,2.000000094994902611e-03,-2.000000094994902611e-03,7.000000216066837311e-03
3.745420799700000458e+01,9.399999678134918213e-02,9.300000220537185669e-02,-9.626000404357910156e+00,1.000000047497451305e-03,-4.000000189989805222e-03,7.000000216066837311e-03
3.746383129300000547e+01,9.399999678134918213e-02,9.300000220537185669e-02,-9.626000404357910156e+00,1.000000047497451305e-03,-4.000000189989805222e-03,7.000000216066837311e-03
3.747376346000000069e+01,9.399999678134918213e-02,9.300000220537185669e-02,-9.626000404357910156e+00,1.000000047497451305e-03,-4.000000189989805222e-03,7.000000216066837311e-03
3.748408781100000198e+01,9.399999678134918213e-02,9.300000220537185669e-02,-9.626000404357910156e+00,1.000000047497451305e-03,-4.000000189989805222e-03,7.000000216066837311e-03
3.749369023700000270e+01,9.399999678134918213e-02,9.300000220537185669e-02,-9.626000404357910156e+00,1.000000047497451305e-03,-4.000000189989805222e-03,7.000000216066837311e-03
3.750446483000000342e+01,7.900000363588333130e-02,4.500000178813934326e-02,-9.468000411987304688e+00,-1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.751483269999999948e+01,7.900000363588333130e-02,4.500000178813934326e-02,-9.468000411987304688e+00,-1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.752443996000000226e+01,7.900000363588333130e-02,4.500000178813934326e-02,-9.468000411987304688e+00,-1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.753499553400000366e+01,7.900000363588333130e-02,4.500000178813934326e-02,-9.468000411987304688e+00,-1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.754363768200000351e+01,9.799999743700027466e-02,6.499999761581420898e-02,-9.706999778747558594e+00,1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.755405051500000013e+01,9.799999743700027466e-02,6.499999761581420898e-02,-9.706999778747558594e+00,1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.756453447800000589e+01,1.509999930858612061e-01,9.300000220537185669e-02,-9.736000061035156250e+00,-1.000000047497451305e-03,-3.000000026077032089e-03,4.999999888241291046e-03
3.757351901500000224e+01,1.509999930858612061e-01,9.300000220537185669e-02,-9.736000061035156250e+00,-1.000000047497451305e-03,-3.000000026077032089e-03,4.999999888241291046e-03
3.758418681100000214e+01,1.030000001192092896e-01,8.799999952316284180e-02,-9.722000122070312500e+00,1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.759393605200000366e+01,1.030000001192092896e-01,8.799999952316284180e-02,-9.722000122070312500e+00,1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.760386616299999929e+01,7.500000298023223877e-02,9.300000220537185669e-02,-9.583000183105468750e+00,-2.000000094994902611e-03,-2.000000094994902611e-03,4.999999888241291046e-03
3.761515995900000320e+01,4.600000008940696716e-02,7.000000216066837311e-03,-9.487000465393066406e+00,-1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.762363799700000300e+01,4.600000008940696716e-02,7.000000216066837311e-03,-9.487000465393066406e+00,-1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.763397727400000292e+01,9.799999743700027466e-02,6.499999761581420898e-02,-9.630999565124511719e+00,-1.000000047497451305e-03,-2.000000094994902611e-03,7.000000216066837311e-03
3.764378395900000385e+01,9.799999743700027466e-02,6.499999761581420898e-02,-9.630999565124511719e+00,-1.000000047497451305e-03,-2.000000094994902611e-03,7.000000216066837311e-03
3.765394086700000287e+01,9.799999743700027466e-02,6.499999761581420898e-02,-9.630999565124511719e+00,-1.000000047497451305e-03,-2.000000094994902611e-03,7.000000216066837311e-03
3.766596786699999910e+01,9.799999743700027466e-02,6.499999761581420898e-02,-9.630999565124511719e+00,-1.000000047497451305e-03,-2.000000094994902611e-03,7.000000216066837311e-03
3.767802977400000231e+01,1.940000057220458984e-01,9.799999743700027466e-02,-9.821999549865722656e+00,2.000000094994902611e-03,-2.000000094994902611e-03,7.000000216066837311e-03
3.768347084799999891e+01,1.940000057220458984e-01,9.799999743700027466e-02,-9.821999549865722656e+00,2.000000094994902611e-03,-2.000000094994902611e-03,7.000000216066837311e-03
3.769353360800000274e+01,1.940000057220458984e-01,9.799999743700027466e-02,-9.821999549865722656e+00,2.000000094994902611e-03,-2.000000094994902611e-03,7.000000216066837311e-03
3.770386120000000574e+01,1.940000057220458984e-01,9.799999743700027466e-02,-9.821999549865722656e+00,2.000000094994902611e-03,-2.000000094994902611e-03,7.000000216066837311e-03
3.771400442200000214e+01,8.399999886751174927e-02,9.799999743700027466e-02,-9.501000404357910156e+00,1.000000047497451305e-03,-2.000000094994902611e-03,6.000000052154064178e-03
3.772359021900000187e+01,8.399999886751174927e-02,9.799999743700027466e-02,-9.501000404357910156e+00,1.000000047497451305e-03,-2.000000094994902611e-03,6.000000052154064178e-03
3.773398314500000339e+01,1.180000007152557373e-01,7.400000095367431641e-02,-9.501000404357910156e+00,-1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.774345908900000524e+01,1.180000007152557373e-01,7.400000095367431641e-02,-9.501000404357910156e+00,-1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.775459253300000029e+01,1.180000007152557373e-01,7.400000095367431641e-02,-9.501000404357910156e+00,-1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.776526199599999956e+01,1.180000007152557373e-01,-7.000000216066837311e-03,-9.559000015258789062e+00,-1.000000047497451305e-03,-3.000000026077032089e-03,7.000000216066837311e-03
3.777348658900000089e+01,1.180000007152557373e-01,-7.000000216066837311e-03,-9.559000015258789062e+00,-1.000000047497451305e-03,-3.000000026077032089e-03,7.000000216066837311e-03
3.778356683000000515e+01,1.420000046491622925e-01,4.500000178813934326e-02,-9.697999954223632812e+00,2.000000094994902611e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.779382110800000305e+01,1.509999930858612061e-01,6.499999761581420898e-02,-9.722000122070312500e+00,-1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.780367181100000096e+01,1.509999930858612061e-01,6.499999761581420898e-02,-9.722000122070312500e+00,-1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.781495168200000023e+01,1.509999930858612061e-01,6.499999761581420898e-02,-9.722000122070312500e+00,-1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.782352736700000406e+01,1.459999978542327881e-01,8.399999886751174927e-02,-9.793999671936035156e+00,2.000000094994902611e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.783467966300000285e+01,1.459999978542327881e-01,8.399999886751174927e-02,-9.793999671936035156e+00,2.000000094994902611e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.784384779300000190e+01,1.459999978542327881e-01,8.399999886751174927e-02,-9.793999671936035156e+00,2.000000094994902611e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.785451858900000133e+01,9.399999678134918213e-02,8.399999886751174927e-02,-9.654999732971191406e+00,-1.000000047497451305e-03,-4.999999888241291046e-03,7.000000216066837311e-03
3.786584653300000269e+01,9.399999678134918213e-02,8.399999886751174927e-02,-9.654999732971191406e+00,-1.000000047497451305e-03,-4.999999888241291046e-03,7.000000216066837311e-03
3.787510934800000229e+01,1.030000001192092896e-01,7.900000363588333130e-02,-9.578000068664550781e+00,1.000000047497451305e-03,-4.000000189989805222e-03,6.000000052154064178e-03
3.788506962600000350e+01,1.030000001192092896e-01,7.900000363588333130e-02,-9.578000068664550781e+00,1.000000047497451305e-03,-4.000000189989805222e-03,6.000000052154064178e-03
3.789424823699999934e+01,9.399999678134918213e-02,3.599999845027923584e-02,-9.588000297546386719e+00,-1.000000047497451305e-03,-2.000000094994902611e-03,6.000000052154064178e-03
3.790374566300000225e+01,9.399999678134918213e-02,3.599999845027923584e-02,-9.588000297546386719e+00,-1.000000047497451305e-03,-2.000000094994902611e-03,6.000000052154064178e-03
3.791510571900000315e+01,9.399999678134918213e-02,3.599999845027923584e-02,-9.588000297546386719e+00,-1.000000047497451305e-03,-2.000000094994902611e-03,6.000000052154064178e-03
3.792384829299999893e+01,1.459999978542327881e-01,7.900000363588333130e-02,-9.765000343322753906e+00,1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.793389729300000113e+01,1.459999978542327881e-01,7.900000363588333130e-02,-9.765000343322753906e+00,1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.794393668100000383e+01,1.459999978542327881e-01,7.900000363588333130e-02,-9.765000343322753906e+00,1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.795486207000000434e+01,1.459999978542327881e-01,7.900000363588333130e-02,-9.765000343322753906e+00,1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.796423138500000505e+01,9.399999678134918213e-02,7.900000363588333130e-02,-9.663999557495117188e+00,-1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.797343340400000500e+01,9.399999678134918213e-02,7.900000363588333130e-02,-9.663999557495117188e+00,-1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.798413770000000511e+01,7.900000363588333130e-02,6.499999761581420898e-02,-9.539999961853027344e+00,1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.799373968100000099e+01,7.900000363588333130e-02,6.499999761581420898e-02,-9.539999961853027344e+00,1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
3.800408084800000097e+01,6.499999761581420898e-02,4.100000113248825073e-02,-9.472999572753906250e+00,2.000000094994902611e-03,-4.000000189989805222e-03,6.000000052154064178e-03
3.801569407000000211e+01,6.499999761581420898e-02,4.100000113248825073e-02,-9.472999572753906250e+00,2.000000094994902611e-03,-4.000000189989805222e-03,6.000000052154064178e-03
3.802513462600000338e+01,6.499999761581420898e-02,4.100000113248825073e-02,-9.472999572753906250e+00,2.000000094994902611e-03,-4.000000189989805222e-03,6.000000052154064178e-03
3.803383740400000335e+01,6.499999761581420898e-02,4.100000113248825073e-02,-9.472999572753906250e+00,2.000000094994902611e-03,-4.000000189989805222e-03,6.000000052154064178e-03
3.804354992200000396e+01,1.609999984502792358e-01,2.099999971687793732e-02,-9.765000343322753906e+00,-1.000000047497451305e-03,-4.000000189989805222e-03,6.000000052154064178e-03
3.805447536700000200e+01,1.609999984502792358e-01,2.099999971687793732e-02,-9.765000343322753906e+00,-1.000000047497451305e-03,-4.000000189989805222e-03,6.000000052154064178e-03
3.806375057000000339e+01,1.220000013709068298e-01,5.999999865889549255e-02,-9.812999725341796875e+00,1.000000047497451305e-03,-3.000000026077032089e-03,6.000000052154064178e-03
